Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
36,4,-9.18388,-42.1429
36,5,-9.19079,-42.1539
36,6,-9.16154,-42.3238
36,7,-9.22267,-42.1819
36,8,-9.27879,-42.0642
36,9,-9.23793,-42.1911
37,0,-9.24271,-42.2628
37,1,-9.21122,-42.2563
37,2,-9.18161,-42.1871
37,3,-9.23659,-42.0098
37,4,-9.20073,-42.1009
37,5,-9.2547,-42.083
37,6,-9.23239,-42.064
37,7,-9.10638,-42.274
37,8,-9.09628,-42.1018
37,9,-9.1859,-42.0616
38,0,-9.26577,-42.1539
38,1,-9.26232,-42.0875
38,2,-9.23888,-42.0099
38,3,-9.17198,-42.1952
38,4,-9.20515,-42.0662
38,5,-9.18888,-42.2234
38,6,-9.22097,-42.0562
38,7,-9.21105,-42.0208
38,8,-9.1218,-42.2701
38,9,-9.16519,-41.8578
39,0,-9.15809,-42.1388
39,1,-9.23068,-41.8734
39,2,-9.15136,-42.0201
39,3,-9.24803,-42.0704
39,4,-9.15191,-42.109
39,5,-9.12752,-42.0944
39,6,-9.15974,-42.0299
39,7,-9.17198,-41.8853
39,8,-9.21791,-41.8353
39,9,-9.18319,-42.0523
40,0,-9.23049,-42.0295
40,1,-9.23278,-41.9922
40,2,-9.17513,-41.9044
40,3,-9.23584,-41.8111
40,4,-9.23183,-42.0006
40,5,-9.20109,-42.0171
40,6,-9.21541,-41.8201
40,7,-9.13049,-42.0468
40,8,-9.16387,-41.9553
40,9,-9.17581,-41.949
41,0,-9.15689,-41.8768
41,1,-9.24942,-41.9579
41,2,-9.17676,-42.0074
41,3,-9.18686,-41.8907
41,4,-9.13428,-42.0804
41,5,-9.21518,-42.0324
41,6,-9.23202,-42.0586
41,7,-9.2458,-41.9646
41,8,-9.23643,-41.9981
41,9,-9.17997,-41.8628
42,0,-9.18759,-41.9622
42,1,-9.1407,-41.8845
42,2,-9.20138,-41.9381
42,3,-9.27224,-41.925
42,4,-9.21555,-41.8763
42,5,-9.1033,-41.859
42,6,-9.18854,-41.7715
42,7,-9.28944,-41.7841
42,8,-9.11919,-41.882
42,9,-9.22494,-41.8767
43,0,-9.10862,-41.9272
43,1,-9.2073,-41.8131
43,2,-9.17471,-41.8099
43,3,-9.17816,-41.8182
43,4,-9.13672,-41.809
43,5,-9.19579,-41.8393
43,6,-9.15935,-41.8216
43,7,-9.22819,-41.8548
43,8,-9.1193,-41.7949
43,9,-9.16031,-41.884
44,0,-9.18889,-41.8116
44,1,-9.18273,-41.7046
44,2,-9.1699,-41.7513
44,3,-9.10848,-41.81
44,4,-9.22877,-41.7541
44,5,-9.08311,-41.8277
44,6,-9.18539,-41.6732
44,7,-9.01513,-41.8087
44,8,-9.15911,-41.7934
44,9,-9.0715,-41.8167
45,0,-9.07778,-41.6691
45,1,-9.18616,-41.6567
45,2,-9.13585,-41.7831
45,3,-9.15425,-41.8641
45,4,-9.11972,-41.6096
45,5,-9.11322,-41.7304
45,6,-9.16136,-41.7013
45,7,-9.00232,-41.7226
45,8,-9.1253,-41.6792
45,9,-9.07642,-41.5707
46,0,-9.18017,-41.7633
46,1,-9.18367,-41.8299
46,2,-9.10371,-41.6356
46,3,-9.04977,-41.6304
46,4,-9.0953,-41.647
46,5,-9.11823,-41.7309
46,6,-8.99106,-41.7189
46,7,-8.91324,-41.7375
46,8,-9.06019,-41.764
46,9,-9.07352,-41.8188
47,0,-8.98484,-41.6453
47,1,-9.05366,-41.8386
47,2,-9.0927,-41.7616
47,3,-8.92458,-41.6525
47,4,-9.03371,-41.8578
47,5,-9.02312,-41.685
47,6,-8.97148,-41.5793
47,7,-9.0013,-41.5833
47,8,-9.00566,-41.7189
47,9,-9.02865,-41.6723
48,0,-9.03055,-41.581
48,1,-9.01963,-41.5228
48,2,-9.01719,-41.6435
48,3,-9.01708,-41.6944
48,4,-9.01111,-41.5647
48,5,-9.01113,-41.5289
48,6,-8.99056,-41.7141
48,7,-8.99493,-41.584
48,8,-8.97253,-41.686
48,9,-9.02145,-41.5761
49,0,-8.96996,-41.6089
49,1,-9.01467,-41.6074
49,2,-8.9514,-41.5972
49,3,-8.9505,-41.6765
49,4,-8.92804,-41.5588
49,5,-8.96718,-41.5242
49,6,-8.95896,-41.6711
49,7,-8.84587,-41.343
49,8,-8.94217,-41.7118
49,9,-8.87925,-41.4735
50,0,-8.92804,-41.6976
50,1,-8.91717,-41.5613
50,2,-8.95929,-41.5995
50,3,-8.89821,-41.5389
50,4,-8.88224,-41.6587
50,5,-8.91779,-41.6191
50,6,-8.88085,-41.6693
50,7,-8.99032,-41.5632
50,8,-8.80052,-41.6453
50,9,-8.91275,-41.5689
51,0,-8.87412,-41.562
51,1,-8.87115,-41.5397
51,2,-8.90213,-41.4424
51,3,-8.85307,-41.6426
51,4,-8.82187,-41.5614
51,5,-8.89216,-41.501
51,6,-8.80842,-41.5427
51,7,-8.94722,-41.5171
51,8,-8.77867,-41.5303
51,9,-8.94516,-41.6037
52,0,-8.82527,-41.6451
52,1,-8.85054,-41.5801
52,2,-8.75834,-41.4439
52,3,-8.83943,-41.5319
52,4,-8.84545,-41.443
52,5,-8.79285,-41.4251
52,6,-8.76426,-41.7234
52,7,-8.83994,-41.4013
52,8,-8.80732,-41.5894
52,9,-8.79764,-41.3856
53,0,-8.83455,-41.4308
53,1,-8.79513,-41.4992
53,2,-8.81801,-41.3884
53,3,-8.9377,-41.4267
53,4,-8.77312,-41.4913
53,5,-8.81245,-41.4011
53,6,-8.8707,-41.3171
53,7,-8.83274,-41.3841
53,8,-8.86814,-41.3252
53,9,-8.77987,-41.3157
54,0,-8.77058,-41.4378
54,1,-8.8575,-41.2545
54,2,-8.76898,-41.434
54,3,-8.79487,-41.2686
54,4,-8.80038,-41.4436
54,5,-8.79054,-41.3618
54,6,-8.76299,-41.451
54,7,-8.78261,-41.2525
54,8,-8.7173,-41.242
54,9,-8.89913,-41.4744
55,0,-8.7676,-41.2917
55,1,-8.94067,-41.3275
55,2,-8.79213,-41.3192
55,3,-8.82866,-41.2331
55,4,-8.76293,-41.3097
55,5,-8.75802,-41.1863
55,6,-8.69612,-41.3931
55,7,-8.69703,-41.3696
55,8,-8.76035,-41.0919
55,9,-8.68442,-40.9874
56,0,-8.72671,-41.3726
56,1,-8.7868,-41.1856
56,2,-8.68449,-41.1739
56,3,-8.71619,-41.0929
56,4,-8.71479,-41.2025
56,5,-8.6663,-41.068
56,6,-8.68277,-41.108
56,7,-8.83395,-41.0967
56,8,-8.71149,-40.9274
56,9,-8.72342,-40.9518
57,0,-8.71815,-40.9622
57,1,-8.78119,-40.962
57,2,-8.71173,-40.9544
57,3,-8.82185,-40.9801
57,4,-8.67378,-41.009
57,5,-8.71595,-40.9526
57,6,-8.60087,-40.9339
57,7,-8.60726,-40.9713
57,8,-8.56716,-40.9701
57,9,-8.62914,-40.9587
58,0,-8.69484,-40.9382
58,1,-8.81217,-40.6776
58,2,-8.61993,-41.0222
58,3,-8.58577,-40.8954
58,4,-8.60605,-40.9143
58,5,-8.6167,-40.9334
58,6,-8.60394,-40.8647
58,7,-8.57452,-40.7649
58,8,-8.58071,-40.9221
58,9,-8.62773,-40.7306
59,0,-8.56925,-40.8003
59,1,-8.66332,-40.7485
59,2,-8.69181,-40.8879
59,3,-8.55871,-40.7123
59,4,-8.66625,-40.6706
59,5,-8.51289,-40.6488
59,6,-8.5514,-40.6197
59,7,-8.59596,-40.5267
59,8,-8.56832,-40.6418
59,9,-8.69286,-40.4446
60,0,-8.54506,-40.8707
60,1,-8.49237,-40.849
60,2,-8.58552,-40.691
60,3,-8.60169,-40.567
60,4,-8.53001,-40.6729
60,5,-8.5444,-40.597
60,6,-8.54037,-40.3904
60,7,-8.60814,-40.6359
60,8,-8.54926,-40.5949
60,9,-8.58385,-40.4885
61,0,-8.52142,-40.6151
61,1,-8.58586,-40.3991
61,2,-8.56111,-40.4589
61,3,-8.5601,-40.4124
61,4,-8.55697,-40.3199
61,5,-8.61028,-40.4425
61,6,-8.6765,-40.3298
61,7,-8.5446,-40.2696
61,8,-8.52746,-40.3739
61,9,-8.53374,-40.3504
62,0,-8.45336,-40.4001
62,1,-8.604,-40.1246
62,2,-8.54879,-40.4169
62,3,-8.46417,-40.39
62,4,-8.48395,-40.2913
62,5,-8.482,-40.1795
62,6,-8.51184,-40.3705
62,7,-8.47495,-40.2517
62,8,-8.5728,-40.345
62,9,-8.4847,-40.1056
63,0,-8.57789,-40.3364
63,1,-8.46174,-40.3463
63,2,-8.56378,-40.0741
63,3,-8.47629,-40.1344
63,4,-8.56427,-40.0141
63,5,-8.53935,-40.2023
