Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
22,2,14.0378,-82.7593
22,3,13.9679,-82.6884
22,4,13.9759,-82.4739
22,5,13.9501,-82.7076
22,6,14.056,-82.6878
22,7,14.0298,-82.5222
22,8,14.0648,-82.785
22,9,13.9032,-82.6237
23,0,14.0698,-82.6696
23,1,14.0448,-82.5565
23,2,14.0495,-82.8072
23,3,13.995,-82.7177
23,4,13.9042,-82.5519
23,5,14.0863,-82.6367
23,6,14.0258,-82.5808
23,7,14.0827,-82.5947
23,8,13.887,-82.4307
23,9,14.0294,-82.5013
24,0,14.128,-82.7486
24,1,13.9626,-82.599
24,2,14.0666,-82.8334
24,3,13.9811,-82.8175
24,4,13.9252,-82.6478
24,5,14.0289,-82.6685
24,6,13.9267,-82.545
24,7,13.9715,-82.7357
24,8,14.0729,-82.7114
24,9,13.9956,-82.622
25,0,14.111,-82.804
25,1,13.9909,-82.6685
25,2,13.966,-82.8532
25,3,14.026,-82.727
25,4,14.0486,-82.8501
25,5,13.9853,-82.5337
25,6,13.9582,-82.6218
25,7,13.9322,-82.6563
25,8,14.0306,-82.6408
25,9,14.0726,-82.6359
26,0,14.0021,-82.7656
26,1,13.9893,-82.6761
26,2,13.9637,-82.6999
26,3,13.9469,-82.6506
26,4,13.947,-82.581
26,5,13.9461,-82.6637
26,6,13.8661,-82.638
26,7,13.982,-82.4664
26,8,13.9911,-82.8405
26,9,13.87,-82.6588
27,0,13.8855,-82.6017
27,1,13.985,-82.7343
27,2,14.024,-82.7961
27,3,13.9776,-82.6874
27,4,13.9515,-82.667
27,5,13.9292,-82.671
27,6,13.9797,-82.6452
27,7,13.9158,-82.7869
27,8,13.9141,-82.6615
27,9,14.0212,-82.8229
28,0,14.0417,-82.5559
28,1,13.8085,-82.614
28,2,13.9884,-82.6769
28,3,13.9277,-82.8584
28,4,13.939,-82.667
28,5,13.9028,-82.6313
28,6,13.9101,-82.5841
28,7,14.014,-82.6644
28,8,13.9274,-82.7095
28,9,13.9092,-82.6296
29,0,13.8615,-82.7796
29,1,14.0463,-82.7047
29,2,13.9953,-82.6735
29,3,13.8745,-82.6854
29,4,13.9715,-82.6908
29,5,13.9315,-82.4291
29,6,14.0365,-82.5839
29,7,13.9138,-82.7868
29,8,13.9251,-82.5653
29,9,14.0038,-82.8713
30,0,13.8817,-82.4484
30,1,14.0132,-82.8193
30,2,13.9755,-82.6479
30,3,13.9051,-82.8389
30,4,14.0404,-82.8598
30,5,13.9479,-82.6979
30,6,14.0027,-82.6851
30,7,13.9965,-82.7003
30,8,14.0146,-82.5819
30,9,13.8854,-82.5564
31,0,14.0175,-82.7563
31,1,13.9671,-82.5716
31,2,13.9866,-82.7477
31,3,13.9219,-82.6766
31,4,13.9327,-82.5403
31,5,13.8985,-82.797
31,6,13.9996,-82.7893
31,7,13.9755,-82.8279
31,8,13.9182,-82.6553
31,9,14.0372,-82.6434
32,0,13.9078,-82.6765
32,1,13.9197,-82.7623
32,2,14.0758,-82.6411
32,3,14.0024,-82.7711
32,4,14.0207,-82.8687
32,5,14.0202,-82.7587
32,6,14.0376,-82.7802
32,7,14.0415,-82.7717
32,8,13.9147,-82.6783
32,9,13.9868,-82.7818
33,0,14.0489,-82.7302
33,1,13.911,-82.649
