Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
772,1,0.422281,-30.676
772,2,0.544216,-30.6674
772,3,0.498728,-30.6565
772,4,0.437884,-30.6499
772,5,0.383282,-30.4346
772,6,0.476745,-30.5597
772,7,0.44643,-30.5639
772,8,0.434758,-30.8191
772,9,0.409451,-30.4429
773,0,0.392413,-30.6094
773,1,0.584933,-30.7417
773,2,0.52553,-30.8387
773,3,0.394414,-30.6878
773,4,0.47881,-30.6167
773,5,0.618065,-30.5851
773,6,0.488278,-30.5678
773,7,0.543952,-30.5303
773,8,0.584873,-30.8748
773,9,0.539261,-30.6037
774,0,0.481763,-30.5829
774,1,0.458205,-30.5783
774,2,0.516519,-30.6267
774,3,0.497457,-30.7054
774,4,0.552639,-30.6891
774,5,0.469007,-30.7075
774,6,0.529246,-30.569
774,7,0.567983,-30.6196
774,8,0.518803,-30.7843
774,9,0.562853,-30.6418
775,0,0.58709,-30.8758
775,1,0.574113,-30.8155
775,2,0.576872,-30.5986
775,3,0.559547,-30.6097
775,4,0.497984,-30.8913
775,5,0.479099,-30.6015
775,6,0.546287,-30.6023
775,7,0.629037,-30.706
775,8,0.558536,-30.5698
775,9,0.617473,-30.6468
776,0,0.598962,-30.8298
776,1,0.603468,-30.6731
776,2,0.696962,-30.8387
776,3,0.669934,-30.6281
776,4,0.640114,-30.7298
776,5,0.493246,-30.6617
776,6,0.552576,-30.595
776,7,0.586249,-30.5016
776,8,0.639168,-30.8516
776,9,0.548867,-30.6459
777,0,0.588035,-30.579
777,1,0.598539,-30.5651
777,2,0.691899,-30.9337
777,3,0.483246,-30.6578
777,4,0.615634,-30.6131
777,5,0.704106,-30.7063
777,6,0.601637,-30.6341
777,7,0.573478,-30.5472
777,8,0.621903,-30.7287
777,9,0.641111,-30.581
778,0,0.494004,-30.7555
778,1,0.605681,-30.7007
778,2,0.747494,-30.7954
778,3,0.685525,-30.7263
778,4,0.614086,-30.6806
778,5,0.640398,-30.7741
778,6,0.638201,-30.7452
778,7,0.649349,-30.7357
778,8,0.720406,-30.5751
778,9,0.596609,-30.6425
779,0,0.649221,-30.6655
779,1,0.55588,-30.5911
779,2,0.617621,-30.6984
779,3,0.557525,-30.6182
779,4,0.559575,-30.5493
779,5,0.615928,-30.8075
779,6,0.615485,-30.7374
779,7,0.669153,-30.6064
779,8,0.674457,-30.6503
779,9,0.676134,-30.5121
780,0,0.655368,-30.6535
780,1,0.549332,-30.589
780,2,0.613866,-30.6509
780,3,0.598528,-30.3834
780,4,0.53017,-30.6506
780,5,0.667725,-30.5704
780,6,0.635602,-30.6508
780,7,0.612317,-30.4085
780,8,0.637101,-30.7989
780,9,0.65137,-30.5479
781,0,0.575751,-30.6348
781,1,0.648,-30.6167
781,2,0.73722,-30.6603
781,3,0.708124,-30.6326
781,4,0.60398,-30.625
781,5,0.671742,-30.5458
781,6,0.597872,-30.375
781,7,0.573547,-30.5748
781,8,0.717496,-30.4709
781,9,0.583866,-30.5951
782,0,0.64063,-30.4776
782,1,0.583727,-30.5239
782,2,0.730889,-30.5561
782,3,0.614158,-30.4336
782,4,0.533946,-30.5097
782,5,0.617252,-30.377
782,6,0.69067,-30.5326
782,7,0.731359,-30.5912
782,8,0.630747,-30.481
782,9,0.702131,-30.403
783,0,0.695892,-30.3307
783,1,0.720657,-30.3925
783,2,0.696507,-30.6256
783,3,0.673151,-30.2552
783,4,0.492793,-30.2556
783,5,0.591449,-30.3153
783,6,0.747925,-30.3577
783,7,0.587918,-30.1689
783,8,0.535212,-30.3609
783,9,0.549969,-30.2878
784,0,0.635474,-30.3384
784,1,0.674588,-30.5453
784,2,0.607962,-30.2402
784,3,0.642831,-30.3907
784,4,0.537449,-30.3793
784,5,0.696093,-30.4261
784,6,0.735984,-30.5854
784,7,0.69966,-30.2539
784,8,0.610245,-30.2585
784,9,0.703557,-30.112
785,0,0.747437,-30.3893
785,1,0.553478,-30.4002
785,2,0.644624,-30.2207
785,3,0.598832,-30.2389
785,4,0.693837,-30.4016
785,5,0.633826,-30.3617
785,6,0.649192,-30.185
785,7,0.652478,-30.3017
785,8,0.710697,-30.2706
785,9,0.715271,-30.142
786,0,0.57413,-30.1013
786,1,0.723349,-30.4108
786,2,0.638559,-30.1981
786,3,0.844783,-30.2723
786,4,0.611141,-29.9397
786,5,0.584089,-30.249
786,6,0.640959,-30.0844
786,7,0.684285,-30.1734
786,8,0.672015,-30.1429
786,9,0.784807,-30.2483
787,0,0.648891,-30.1375
787,1,0.681522,-30.2066
787,2,0.68246,-29.8922
787,3,0.718606,-30.0417
787,4,0.620797,-30.1734
787,5,0.537518,-29.9291
787,6,0.784017,-30.2219
787,7,0.677463,-30.1406
787,8,0.654654,-30.0683
787,9,0.697341,-30.0874
788,0,0.72485,-30.0105
788,1,0.717148,-30.1905
788,2,0.630604,-29.9866
788,3,0.61784,-30.0497
788,4,0.676893,-30.0152
788,5,0.518856,-30.0123
788,6,0.751184,-30.0358
788,7,0.63022,-30.1521
788,8,0.723514,-30.0909
788,9,0.590341,-29.9839
789,0,0.674407,-30.0561
789,1,0.697187,-29.9687
789,2,0.727113,-30.0113
789,3,0.694183,-30.0696
789,4,0.69577,-29.8385
789,5,0.755848,-29.9905
789,6,0.612022,-30.0276
789,7,0.742155,-29.9041
789,8,0.607741,-29.9311
789,9,0.748497,-30.0524
790,0,0.713298,-29.8905
790,1,0.540272,-29.983
790,2,0.591129,-30.0366
790,3,0.66218,-29.8765
790,4,0.787937,-29.9299
790,5,0.618504,-29.9194
790,6,0.57082,-29.9748
790,7,0.519376,-29.8256
790,8,0.660217,-29.9064
790,9,0.587848,-30.0067
791,0,0.572367,-30.0959
791,1,0.605385,-30.0796
791,2,0.631195,-30.0123
791,3,0.642735,-30.0711
791,4,0.699872,-29.9686
791,5,0.754726,-29.9321
791,6,0.680519,-29.9683
791,7,0.614894,-29.8026
791,8,0.651395,-30.0783
791,9,0.633748,-29.9989
792,0,0.643737,-30.0048
792,1,0.544406,-29.8664
792,2,0.719031,-30.0417
792,3,0.629205,-29.9936
792,4,0.679623,-29.8684
792,5,0.684689,-29.7525
792,6,0.75622,-30.0303
792,7,0.709365,-29.7471
792,8,0.662698,-30.0213
792,9,0.642216,-29.8735
793,0,0.638927,-29.8005
793,1,0.642548,-29.7349
793,2,0.64173,-29.8449
793,3,0.606571,-29.8793
793,4,0.574734,-29.7729
793,5,0.599564,-29.7765
793,6,0.673137,-29.7224
793,7,0.668994,-30.0173
793,8,0.665668,-29.7472
793,9,0.63138,-29.7643
794,0,0.624915,-29.7862
794,1,0.642757,-29.8519
794,2,0.607889,-29.6652
794,3,0.627505,-29.8107
794,4,0.463486,-29.8838
794,5,0.59024,-29.7741
794,6,0.635827,-29.7578
794,7,0.416069,-29.6824
794,8,0.597368,-29.8628
794,9,0.48805,-29.8415
795,0,0.629988,-29.7635
795,1,0.678971,-29.8465
795,2,0.568995,-29.8354
795,3,0.613569,-29.8719
795,4,0.633746,-29.8353
795,5,0.657388,-29.9643
795,6,0.60246,-29.731
795,7,0.693157,-29.8997
795,8,0.559423,-29.8174
795,9,0.648876,-29.9122
796,0,0.634694,-29.6686
796,1,0.552017,-29.9442
796,2,0.543539,-29.934
796,3,0.604368,-29.9097
796,4,0.663418,-29.8242
796,5,0.599515,-29.9335
796,6,0.57259,-29.802
796,7,0.45901,-29.6433
796,8,0.574886,-29.8465
796,9,0.637555,-29.8546
797,0,0.570296,-29.9685
797,1,0.573925,-29.8416
797,2,0.565423,-29.8049
797,3,0.55466,-29.826
797,4,0.541236,-29.7737
797,5,0.644277,-29.966
797,6,0.543499,-29.747
797,7,0.540525,-29.8552
797,8,0.551835,-29.851
797,9,0.547735,-29.7785
798,0,0.592072,-29.7418
798,1,0.58889,-29.7636
798,2,0.656896,-29.9902
798,3,0.481073,-29.83
798,4,0.506196,-29.86
798,5,0.556305,-29.7986
798,6,0.51935,-29.7183
798,7,0.539806,-29.8673
798,8,0.597673,-29.8356
798,9,0.732421,-29.9081
799,0,0.555393,-29.8347
799,1,0.469141,-29.8343
799,2,0.485338,-29.784
799,3,0.657847,-29.9112
799,4,0.527375,-29.7517
799,5,0.584102,-29.7937
799,6,0.532039,-29.8489
799,7,0.529191,-30.0004
799,8,0.60642,-29.815
799,9,0.475298,-29.6921
800,0,0.617031,-29.8392
800,1,0.626992,-29.7699
800,2,0.567899,-29.8872
800,3,0.515471,-29.6585
800,4,0.539582,-29.9325
800,5,0.571839,-29.8608
800,6,0.537283,-29.8133
800,7,0.567695,-29.8191
800,8,0.565282,-29.7419
800,9,0.567426,-29.8461
801,0,0.628831,-29.8972
801,1,0.615855,-29.8462
801,2,0.542666,-29.6372
801,3,0.632364,-29.8532
801,4,0.583111,-29.9701
801,5,0.577886,-29.931
801,6,0.599192,-29.8533
801,7,0.643585,-29.7193
801,8,0.55144,-29.6878
801,9,0.476391,-29.5795
802,0,0.53936,-29.6727
802,1,0.577595,-29.8181
802,2,0.483675,-29.9107
802,3,0.420301,-29.7273
802,4,0.493772,-29.8432
802,5,0.54522,-29.8427
802,6,0.469177,-29.797
802,7,0.438416,-29.8592
802,8,0.540076,-29.8388
802,9,0.439586,-29.8365
803,0,0.515383,-29.7105
803,1,0.490784,-29.6287
803,2,0.482343,-29.8034
803,3,0.54833,-29.7451
803,4,0.564908,-29.9038
803,5,0.595416,-29.7695
803,6,0.508,-29.7412
803,7,0.53932,-29.8249
803,8,0.431878,-29.7851
803,9,0.543279,-29.9047
804,0,0.422752,-29.6816
804,1,0.602643,-29.8501
804,2,0.445162,-29.8997
804,3,0.455039,-29.9305
804,4,0.52539,-29.6754
804,5,0.538899,-29.8911
804,6,0.48592,-29.6226
804,7,0.391553,-29.8061
804,8,0.539975,-29.9355
804,9,0.527471,-29.7022
805,0,0.490663,-29.7949
805,1,0.58276,-29.8724
805,2,0.466971,-29.8833
805,3,0.65548,-29.7425
805,4,0.427945,-29.7594
805,5,0.521397,-29.7461
805,6,0.525573,-29.7528
805,7,0.578473,-29.9141
805,8,0.540489,-29.9615
805,9,0.524181,-29.7145
806,0,0.630933,-30.0002
806,1,0.492858,-29.9337
806,2,0.413125,-30.0469
806,3,0.558536,-29.905
806,4,0.558418,-29.8043
806,5,0.444521,-29.8552
806,6,0.617113,-29.7162
806,7,0.484935,-29.8629
806,8,0.490821,-29.9439
806,9,0.393508,-29.8302
807,0,0.5539,-29.8197
807,1,0.54435,-30.0303
807,2,0.518062,-29.5688
807,3,0.379641,-29.9044
807,4,0.537446,-29.9773
807,5,0.493772,-29.9139
807,6,0.473738,-29.7366
807,7,0.41042,-29.9154
807,8,0.513162,-30.0384
807,9,0.460497,-29.9583
808,0,0.408024,-29.926
808,1,0.425359,-29.83
808,2,0.404715,-29.9227
808,3,0.567173,-30.0382
808,4,0.396781,-29.7819
808,5,0.471307,-29.8761
808,6,0.496251,-29.7859
808,7,0.47395,-29.9981
808,8,0.533918,-29.9429
808,9,0.469347,-30.0065
809,0,0.396272,-29.8721
809,1,0.53547,-29.7976
809,2,0.579281,-29.9332
809,3,0.478358,-30.0202
809,4,0.390554,-29.9959
809,5,0.501863,-30.0438
809,6,0.465667,-29.8599
809,7,0.554576,-30.0354
809,8,0.564766,-30.0073
809,9,0.397967,-29.9695
810,0,0.338407,-30.0019
810,1,0.420371,-29.9897
810,2,0.516772,-30.0738
810,3,0.509956,-29.905
810,4,0.40718,-30.0268
810,5,0.370599,-29.8831
810,6,0.352459,-30.0482
810,7,0.504473,-29.8903
810,8,0.46848,-30.1171
810,9,0.539481,-29.9121
811,0,0.508172,-29.9356
811,1,0.47482,-30.1305
811,2,0.482557,-30.0522
811,3,0.372458,-30.1383
811,4,0.616221,-29.8266
811,5,0.48498,-30.123
811,6,0.39016,-29.8592
811,7,0.378737,-30.0806
811,8,0.476511,-29.8619
811,9,0.50005,-30.0467
812,0,0.377857,-30.0297
812,1,0.462014,-29.939
812,2,0.445466,-30.0044
812,3,0.371966,-30.1116
812,4,0.36189,-29.9941
812,5,0.491498,-29.8443
812,6,0.551001,-30.0968
812,7,0.590967,-30.0463
812,8,0.455495,-30.0515
812,9,0.62241,-30.1431
813,0,0.513841,-30.0942
813,1,0.46632,-30.0204
813,2,0.463399,-29.9852
813,3,0.346733,-30.1666
813,4,0.446797,-30.0775
813,5,0.343017,-30.3031
813,6,0.366623,-29.975
813,7,0.479387,-30.061
813,8,0.429316,-30.0265
813,9,0.409008,-29.9458
814,0,0.286029,-29.971
814,1,0.366266,-30.1065
814,2,0.520591,-30.2425
814,3,0.37383,-30.3328
814,4,0.468091,-29.9695
814,5,0.523334,-30.1329
814,6,0.379165,-29.9748
814,7,0.423795,-29.9269
814,8,0.339594,-29.9722
814,9,0.371131,-30.0291
815,0,0.358795,-30.0723
815,1,0.474827,-30.0459
815,2,0.359695,-30.0536
815,3,0.519672,-30.2972
815,4,0.414838,-30.1129
815,5,0.421944,-30.1567
815,6,0.389901,-30.1144
815,7,0.392239,-29.9463
815,8,0.41181,-30.2053
815,9,0.213748,-30.1554
816,0,0.388416,-30.0666
816,1,0.341079,-30.1767
816,2,0.403222,-30.2598
816,3,0.298355,-30.0969
816,4,0.277935,-30.1277
816,5,0.391848,-30.1345
816,6,0.339878,-30.2526
816,7,0.369627,-29.9189
816,8,0.430408,-30.3379
816,9,0.429508,-30.229
817,0,0.264135,-30.1335
817,1,0.395921,-30.1191
817,2,0.405848,-30.3674
817,3,0.358752,-30.062
817,4,0.345715,-30.163
817,5,0.37073,-30.2172
817,6,0.383206,-30.3213
817,7,0.366401,-30.2369
817,8,0.284703,-30.2247
817,9,0.266466,-30.1705
818,0,0.317671,-30.1597
818,1,0.375375,-30.1725
818,2,0.21769,-30.3099
818,3,0.426395,-30.1951
818,4,0.293873,-30.1001
818,5,0.316679,-30.2691
818,6,0.270007,-30.2218
818,7,0.290182,-30.05
818,8,0.318996,-30.1784
818,9,0.381303,-30.1531
819,0,0.291508,-30.2789
819,1,0.323323,-30.2442
819,2,0.331863,-30.2221
819,3,0.353351,-30.3307
819,4,0.285171,-30.3048
819,5,0.2933,-30.2403
819,6,0.346308,-30.3594
819,7,0.373869,-30.2477
819,8,0.3089,-30.2006
819,9,0.251278,-30.2017
820,0,0.274339,-30.1817
820,1,0.252596,-30.3975
820,2,0.282147,-30.1863
820,3,0.370952,-30.3924
820,4,0.367281,-30.2407
820,5,0.229062,-30.4957
820,6,0.382764,-30.3863
820,7,0.252024,-30.425
820,8,0.382715,-30.2753
820,9,0.344063,-30.4571
821,0,0.227844,-30.4677
821,1,0.234287,-30.3424
821,2,0.377845,-30.2782
821,3,0.339829,-30.4112
821,4,0.339975,-30.2059
821,5,0.308899,-30.5237
821,6,0.385096,-30.5511
821,7,0.470818,-30.4022
821,8,0.201418,-30.5823
821,9,0.387321,-30.4388
822,0,0.426547,-30.537
822,1,0.295448,-30.5781
822,2,0.203483,-30.5941
822,3,0.420116,-30.6155
822,4,0.289286,-30.4937
822,5,0.344899,-30.4679
822,6,0.378737,-30.5851
822,7,0.357417,-30.5869
822,8,0.373609,-30.4629
822,9,0.369671,-30.5114
823,0,0.340915,-30.4439
823,1,0.324456,-30.7427
823,2,0.295671,-30.6381
823,3,0.325808,-30.6377
823,4,0.384889,-30.6718
823,5,0.34008,-30.5955
823,6,0.258693,-30.6296
823,7,0.309745,-30.5885
823,8,0.384983,-30.5739
823,9,0.413554,-30.7776
824,0,0.175043,-30.5488
824,1,0.272595,-30.7148
824,2,0.412655,-30.6699
824,3,0.402235,-30.7632
824,4,0.365515,-30.7098
824,5,0.286292,-30.8096
824,6,0.323193,-30.6814
824,7,0.377721,-30.7709
824,8,0.288542,-30.5388
824,9,0.231124,-30.7511
825,0,0.300902,-30.7729
825,1,0.337263,-30.7007
825,2,0.236374,-30.7278
825,3,0.152503,-30.7148
825,4,0.279589,-30.7846
825,5,0.225849,-30.8746
825,6,0.291339,-30.7838
825,7,0.339139,-30.7974
825,8,0.277584,-30.8284
825,9,0.283789,-30.664
826,0,0.375113,-30.9876
826,1,0.267255,-30.9905
826,2,0.312387,-30.9761
826,3,0.223407,-31.1128
826,4,0.264571,-30.8886
826,5,0.333013,-30.979
826,6,0.239768,-30.8942
826,7,0.31774,-30.9075
826,8,0.258476,-30.8303
826,9,0.260914,-30.9294
827,0,0.311592,-31.0479
827,1,0.174531,-30.9629
827,2,0.289939,-30.9947
827,3,0.222701,-30.9574
827,4,0.34965,-30.8684
827,5,0.331411,-31.0129
827,6,0.190593,-31.078
827,7,0.204736,-31.0474
827,8,0.380335,-31.0056
827,9,0.2836,-30.9749
828,0,0.210809,-31.183
828,1,0.333464,-31.1466
828,2,0.305602,-31.0642
828,3,0.372015,-31.0676
828,4,0.217725,-31.0319
828,5,0.380597,-31.2223
828,6,0.222438,-31.0304
828,7,0.240636,-31.011
828,8,0.33442,-31.0956
828,9,0.410713,-31.1772
829,0,0.333355,-31.1619
829,1,0.238699,-31.2178
829,2,0.290512,-31.0898
829,3,0.243409,-31.312
829,4,0.251011,-31.2697
829,5,0.361529,-31.4504
829,6,0.377981,-31.1834
829,7,0.305454,-31.2555
829,8,0.205523,-31.181
829,9,0.33836,-31.0426
830,0,0.329374,-31.2207
830,1,0.356603,-31.1537
830,2,0.131576,-30.8759
830,3,0.277734,-31.1209
830,4,0.221782,-31.1842
830,5,0.305672,-31.1222
830,6,0.237956,-31.2539
830,7,0.346758,-31.2982
830,8,0.303958,-31.2509
830,9,0.335544,-31.2765
831,0,0.250894,-31.352
831,1,0.334476,-31.3043
831,2,0.335888,-31.1732
831,3,0.380911,-31.2951
831,4,0.290148,-31.2328
831,5,0.23166,-31.2604
831,6,0.394897,-31.3228
831,7,0.288924,-31.2947
831,8,0.361931,-31.2814
831,9,0.341342,-31.3628
832,0,0.36737,-31.4112
832,1,0.316828,-31.2986
832,2,0.293732,-31.2966
832,3,0.390215,-31.3272
832,4,0.34404,-31.2747
832,5,0.379008,-31.4078
832,6,0.452807,-31.3217
832,7,0.405254,-31.4083
832,8,0.359012,-31.376
832,9,0.343118,-31.3747
833,0,0.396227,-31.4667
833,1,0.366171,-31.5854
833,2,0.375643,-31.3881
833,3,0.184207,-31.3948
833,4,0.274811,-31.4451
833,5,0.281579,-31.375
833,6,0.316564,-31.267
833,7,0.393854,-31.4427
833,8,0.33063,-31.3127
833,9,0.29291,-31.5065
834,0,0.497334,-31.3241
834,1,0.340446,-31.5028
834,2,0.383046,-31.5063
834,3,0.371886,-31.4269
834,4,0.420545,-31.3733
834,5,0.282439,-31.467
834,6,0.345305,-31.4626
834,7,0.31504,-31.5544
834,8,0.328518,-31.428
834,9,0.398228,-31.4095
835,0,0.405013,-31.528
835,1,0.233128,-31.4962
835,2,0.4561,-31.4712
835,3,0.276369,-31.6301
835,4,0.41423,-31.5207
835,5,0.349492,-31.5827
835,6,0.375286,-31.6174
835,7,0.397364,-31.4823
835,8,0.231304,-31.7124
835,9,0.295524,-31.4788
836,0,0.467077,-31.426
836,1,0.230358,-31.5942
836,2,0.376308,-31.4721
836,3,0.288705,-31.5865
836,4,0.299892,-31.523
836,5,0.318948,-31.7241
836,6,0.341245,-31.5602
836,7,0.333273,-31.8032
836,8,0.360697,-31.5616
836,9,0.466772,-31.5216
837,0,0.304665,-31.513
837,1,0.407083,-31.5974
837,2,0.341023,-31.5496
837,3,0.328664,-31.6775
837,4,0.424528,-31.7648
837,5,0.436837,-31.5957
837,6,0.348658,-31.7075
837,7,0.348449,-31.6699
837,8,0.396765,-31.6225
837,9,0.362907,-31.7041
838,0,0.253895,-31.804
838,1,0.347779,-31.5423
838,2,0.234966,-31.8074
838,3,0.289578,-31.7169
838,4,0.384137,-31.8017
838,5,0.350345,-31.6665
838,6,0.397843,-31.6697
838,7,0.419442,-31.6603
838,8,0.396951,-31.7161
838,9,0.289547,-31.7876
839,0,0.359995,-31.704
839,1,0.440279,-31.6688
839,2,0.336403,-31.6855
839,3,0.335705,-31.7028
839,4,0.449666,-31.6525
839,5,0.418335,-31.6576
839,6,0.390228,-31.7192
839,7,0.369893,-31.7057
839,8,0.377801,-31.8296
839,9,0.422825,-31.7574
840,0,0.283789,-31.6321
840,1,0.417819,-31.817
840,2,0.416266,-31.6968
840,3,0.257224,-31.7654
840,4,0.506907,-31.6099
840,5,0.329487,-31.6922
840,6,0.357083,-31.8102
840,7,0.40004,-31.6694
840,8,0.347125,-31.8004
840,9,0.499571,-31.8528
841,0,0.368212,-31.7538
841,1,0.623011,-32.0424
841,2,0.420225,-31.9209
841,3,0.2951,-31.6184
841,4,0.426962,-31.894
841,5,0.524255,-31.7629
841,6,0.453533,-31.7865
841,7,0.436513,-31.869
841,8,0.481178,-31.9144
841,9,0.486884,-31.9106
842,0,0.448974,-31.8684
842,1,0.443571,-31.9102
842,2,0.464091,-31.8764
842,3,0.373078,-31.8717
842,4,0.567603,-32.229
842,5,0.454754,-32.0675
842,6,0.471136,-31.8203
842,7,0.462131,-32.0051
842,8,0.499733,-31.9969
842,9,0.507649,-32.0656
843,0,0.430141,-31.9094
843,1,0.396197,-31.9951
843,2,0.454223,-31.9531
843,3,0.526242,-32.0197
843,4,0.581197,-31.9844
843,5,0.51273,-31.8275
843,6,0.577156,-31.9144
843,7,0.436198,-31.9485
843,8,0.491321,-31.879
843,9,0.525751,-31.997
844,0,0.57546,-32.1299
844,1,0.523256,-31.8441
844,2,0.395364,-31.9732
844,3,0.431106,-31.9824
844,4,0.518124,-31.9318
844,5,0.5343,-32.0656
844,6,0.493108,-31.9265
844,7,0.558554,-31.8517
844,8,0.316034,-31.9534
844,9,0.589979,-31.9837
845,0,0.444358,-31.9352
845,1,0.419169,-31.9465
845,2,0.540297,-32.0767
845,3,0.534749,-31.9845
845,4,0.428165,-32.1387
845,5,0.409632,-31.9149
845,6,0.570413,-31.9966
845,7,0.394418,-32.122
845,8,0.480483,-31.9461
845,9,0.587761,-32.0976
846,0,0.531092,-31.9285
846,1,0.613124,-32.2021
846,2,0.451367,-32.0219
846,3,0.425141,-31.9989
846,4,0.477549,-32.0645
846,5,0.561597,-32.0618
846,6,0.562853,-31.9968
846,7,0.527187,-32.1127
846,8,0.673057,-32.1432
846,9,0.573111,-32.0144
847,0,0.543237,-31.8524
847,1,0.442545,-31.9162
847,2,0.558466,-31.7861
847,3,0.438626,-31.994
847,4,0.558553,-31.9129
847,5,0.543885,-31.9784
847,6,0.711681,-32.1828
847,7,0.515653,-31.9964
847,8,0.650594,-32.1385
847,9,0.634578,-32.1003
848,0,0.635621,-32.0499
848,1,0.451036,-32.0368
848,2,0.50896,-31.9713
848,3,0.474767,-31.9514
848,4,0.578162,-32.1856
848,5,0.542824,-32.1301
848,6,0.584304,-32.1888
848,7,0.568142,-32.0508
848,8,0.490185,-32.1093
848,9,0.591231,-31.9859
849,0,0.656118,-32.1966
849,1,0.472632,-31.9422
849,2,0.644974,-32.2042
849,3,0.657112,-32.0431
849,4,0.591449,-32.1909
849,5,0.597197,-31.9969
849,6,0.454853,-32.0505
849,7,0.627567,-32.1836
849,8,0.522257,-32.2037
849,9,0.622783,-31.9714
850,0,0.605162,-32.1621
850,1,0.447742,-32.1463
850,2,0.66703,-32.0095
850,3,0.65626,-32.1034
850,4,0.45364,-32.1195
850,5,0.469815,-31.8807
850,6,0.515533,-32.0846
850,7,0.593958,-32.1566
850,8,0.489497,-32.2175
850,9,0.548001,-32.0818
851,0,0.529798,-32.133
851,1,0.468073,-32.152
851,2,0.541183,-32.1892
851,3,0.589243,-32.048
851,4,0.517416,-32.1405
851,5,0.58643,-32.0239
851,6,0.493652,-31.9974
851,7,0.471605,-32.0533
851,8,0.62581,-32.1291
851,9,0.495225,-32.0076
852,0,0.540686,-32.1117
852,1,0.420599,-32.0857
852,2,0.442387,-32.2468
852,3,0.473402,-31.9718
852,4,0.531026,-32.0858
852,5,0.571389,-32.1367
852,6,0.551372,-32.1661
852,7,0.438462,-31.9365
852,8,0.486039,-32.1504
852,9,0.529383,-32.1637
853,0,0.419146,-32.0559
853,1,0.606412,-32.1885
853,2,0.507195,-32.2695
853,3,0.455656,-32.1371
853,4,0.401964,-32.1429
853,5,0.503566,-32.209
853,6,0.571183,-32.2995
853,7,0.485051,-32.083
853,8,0.517134,-32.0647
853,9,0.648952,-32.3094
854,0,0.488331,-31.878
854,1,0.547393,-32.1835
854,2,0.631697,-32.2486
854,3,0.461848,-32.2368
854,4,0.487878,-32.052
854,5,0.434758,-32.1064
854,6,0.545085,-32.2108
854,7,0.558407,-32.1682
854,8,0.532281,-32.3468
854,9,0.46959,-32.2314
855,0,0.426906,-32.2789
855,1,0.514823,-32.1735
855,2,0.562544,-32.2263
855,3,0.404903,-32.2028
855,4,0.509559,-32.2896
855,5,0.409191,-32.2487
855,6,0.374971,-32.0874
855,7,0.498996,-32.3046
855,8,0.45655,-32.2697
855,9,0.519746,-32.1571
856,0,0.613936,-32.1033
856,1,0.520001,-32.207
856,2,0.501558,-32.16
856,3,0.388035,-32.1376
856,4,0.529195,-32.2333
856,5,0.381243,-32.0214
856,6,0.490456,-32.1856
856,7,0.467626,-32.2828
856,8,0.473286,-32.2241
856,9,0.499916,-32.2106
857,0,0.49713,-32.1317
857,1,0.428932,-32.2478
857,2,0.535054,-32.1936
857,3,0.640089,-32.2578
857,4,0.44022,-32.1392
857,5,0.543367,-32.1992
857,6,0.556249,-32.3241
857,7,0.468779,-32.3156
857,8,0.387421,-32.2866
857,9,0.449973,-32.1427
858,0,0.444245,-32.1332
858,1,0.460166,-32.2436
858,2,0.472077,-32.3138
858,3,0.57428,-32.3802
858,4,0.602463,-32.1329
858,5,0.480721,-32.2427
858,6,0.45218,-32.2304
858,7,0.508448,-32.0769
858,8,0.550055,-32.3629
858,9,0.49893,-32.1505
859,0,0.531494,-32.1857
859,1,0.483492,-32.0522
859,2,0.462787,-32.2318
859,3,0.528989,-32.236
859,4,0.452716,-32.0515
859,5,0.577298,-32.2415
859,6,0.535771,-32.1396
859,7,0.417041,-32.185
859,8,0.523845,-32.1675
859,9,0.597426,-32.3408
860,0,0.406178,-32.0939
860,1,0.42488,-32.1435
860,2,0.414998,-32.0947
860,3,0.567805,-32.2685
860,4,0.440798,-32.141
860,5,0.48285,-32.1822
860,6,0.490818,-32.3271
860,7,0.442183,-32.1947
860,8,0.494615,-32.3381
860,9,0.503809,-32.2536
861,0,0.432258,-32.0553
861,1,0.548001,-32.3016
861,2,0.443332,-32.2698
861,3,0.529908,-32.1525
861,4,0.581954,-32.1168
861,5,0.463399,-32.1603
861,6,0.542697,-32.2501
861,7,0.37122,-32.1159
861,8,0.494289,-32.2142
861,9,0.385501,-32.1601
862,0,0.424884,-32.1078
862,1,0.431419,-32.2156
862,2,0.366443,-32.07
862,3,0.620572,-32.1919
862,4,0.425937,-32.1289
862,5,0.35755,-32.2412
862,6,0.450876,-32.3114
862,7,0.351857,-31.8035
862,8,0.45566,-32.1682
862,9,0.400448,-32.3643
863,0,0.413112,-32.2341
863,1,0.459252,-32.1101
863,2,0.484478,-32.093
863,3,0.409603,-32.227
863,4,0.365334,-32.1007
863,5,0.401602,-32.2191
863,6,0.342719,-32.1642
863,7,0.337207,-32.1437
863,8,0.387167,-32.1746
863,9,0.417294,-32.1818
864,0,0.482174,-32.2379
864,1,0.236394,-32.1742
864,2,0.458311,-32.2689
864,3,0.391973,-32.0727
864,4,0.363925,-32.2087
864,5,0.333914,-32.2384
864,6,0.346889,-32.2227
864,7,0.448277,-32.2367
864,8,0.336004,-32.2259
864,9,0.325185,-32.2211
865,0,0.288105,-32.2829
865,1,0.385117,-32.0463
865,2,0.432099,-32.3903
865,3,0.343319,-32.0348
865,4,0.362987,-31.9496
865,5,0.421497,-32.1193
