Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
38,1,8.07235,-22.9198
38,2,8.00319,-22.9711
38,3,8.01071,-23.0005
38,4,7.92129,-22.9051
38,5,7.99125,-23.1112
38,6,8.11798,-23.1866
38,7,7.89061,-22.9215
38,8,7.97261,-23.0644
38,9,7.94446,-23.1604
39,0,8.01757,-23.2739
39,1,8.0248,-23.3821
39,2,8.03629,-23.4961
39,3,8.02579,-23.2405
39,4,7.9244,-23.1632
39,5,7.93784,-23.3651
39,6,8.00201,-23.3456
39,7,8.01379,-23.3688
39,8,7.87778,-23.2136
39,9,7.92538,-23.4545
40,0,8.00297,-23.4277
40,1,7.91414,-23.4433
40,2,7.91815,-23.2398
40,3,7.87018,-23.3235
40,4,7.88072,-23.5546
40,5,7.87022,-23.4182
40,6,7.92102,-23.4975
40,7,8.04014,-23.6167
40,8,7.89213,-23.5456
40,9,7.96301,-23.478
41,0,8.0556,-23.7258
41,1,7.93084,-23.5821
41,2,7.99208,-23.7529
41,3,7.92185,-23.7336
41,4,8.06063,-23.6953
41,5,8.01563,-23.7775
41,6,7.90578,-23.81
41,7,7.81596,-23.7908
41,8,7.90956,-23.8294
41,9,7.97,-23.838
42,0,7.84236,-23.6799
42,1,7.94304,-23.7401
42,2,8.0181,-23.8618
42,3,7.99091,-23.9506
42,4,7.97195,-23.8401
42,5,7.94367,-23.9992
42,6,7.87552,-23.8686
42,7,7.82546,-24.0781
42,8,7.79109,-23.9149
42,9,7.8644,-24.0654
43,0,8.0131,-24.2071
43,1,7.99708,-23.9421
43,2,7.94879,-23.8753
43,3,7.88984,-24.028
43,4,7.99289,-24.0811
43,5,7.96065,-24.0116
43,6,7.91263,-24.1375
43,7,7.89079,-24.0985
43,8,7.89642,-24.355
43,9,7.94344,-24.3098
44,0,7.9762,-24.0962
44,1,7.88678,-24.0901
44,2,7.98027,-24.2066
44,3,7.90977,-24.257
44,4,7.88155,-24.0969
44,5,7.9405,-24.4214
44,6,7.91891,-24.4422
44,7,7.79717,-24.379
44,8,8.01905,-24.1121
44,9,7.88878,-24.3217
45,0,7.82362,-24.3562
45,1,7.90917,-24.351
45,2,7.95942,-24.3444
45,3,7.87273,-24.3065
45,4,7.72979,-24.0894
45,5,7.81321,-24.3782
45,6,7.82446,-24.3642
45,7,7.90154,-24.4057
45,8,7.80223,-24.3224
45,9,7.85568,-24.4448
46,0,7.79383,-24.3887
46,1,7.78211,-24.3769
46,2,7.8219,-24.6362
46,3,7.87618,-24.4937
46,4,7.77549,-24.2255
46,5,7.74881,-24.6238
46,6,7.77133,-24.655
46,7,7.65819,-24.4432
46,8,7.74908,-24.5807
46,9,7.78492,-24.4588
47,0,7.68186,-24.5072
47,1,7.64801,-24.5122
47,2,7.66865,-24.4936
47,3,7.63085,-24.4644
47,4,7.56496,-24.5778
47,5,7.55774,-24.5318
47,6,7.52231,-24.3887
47,7,7.50388,-24.3595
47,8,7.60209,-24.515
47,9,7.58308,-24.5383
48,0,7.49257,-24.4582
48,1,7.47963,-24.489
48,2,7.45381,-24.6704
48,3,7.42153,-24.4305
48,4,7.5672,-24.2991
48,5,7.52046,-24.6602
48,6,7.415,-24.5459
48,7,7.48648,-24.4247
48,8,7.54808,-24.517
48,9,7.33117,-24.6492
49,0,7.4481,-24.3818
49,1,7.51691,-24.4645
49,2,7.49011,-24.457
49,3,7.30606,-24.485
49,4,7.54261,-24.4979
49,5,7.28675,-24.5912
49,6,7.4763,-24.474
49,7,7.46213,-24.52
49,8,7.41172,-24.5568
49,9,7.41016,-24.5233
50,0,7.37142,-24.655
50,1,7.36482,-24.6139
50,2,7.38743,-24.5884
50,3,7.37441,-24.4568
50,4,7.27175,-24.4925
50,5,7.3924,-24.5686
50,6,7.32007,-24.6714
50,7,7.35301,-24.555
50,8,7.32081,-24.6181
50,9,7.25066,-24.6068
51,0,7.34482,-24.6333
51,1,7.26385,-24.5678
51,2,7.31378,-24.4705
51,3,7.2978,-24.3475
51,4,7.16187,-24.538
51,5,7.2012,-24.4765
51,6,7.23129,-24.4333
51,7,7.31457,-24.478
51,8,7.05092,-24.6633
51,9,7.24039,-24.5903
52,0,7.13666,-24.3911
52,1,7.18095,-24.514
52,2,7.22033,-24.4257
52,3,7.20039,-24.5634
52,4,7.28458,-24.474
52,5,7.09606,-24.636
52,6,7.04499,-24.4799
52,7,7.14051,-24.5894
52,8,7.2939,-24.3906
52,9,7.13726,-24.3875
53,0,7.11507,-24.4754
53,1,7.11713,-24.5188
53,2,7.07313,-24.3747
53,3,6.96939,-24.4471
53,4,7.11527,-24.3753
53,5,7.051,-24.4956
53,6,7.16149,-24.6988
53,7,7.07045,-24.6115
53,8,6.9967,-24.5624
53,9,7.08595,-24.5852
54,0,6.9059,-24.4022
54,1,6.94735,-24.4447
54,2,6.98697,-24.4616
54,3,7.0489,-24.5644
54,4,6.87863,-24.5271
54,5,6.89788,-24.5758
54,6,6.97103,-24.458
54,7,6.96688,-24.7285
54,8,6.75937,-24.5695
54,9,6.8916,-24.5876
55,0,6.81951,-24.726
55,1,6.97812,-24.6669
55,2,6.93703,-24.6806
55,3,6.95505,-24.6262
55,4,6.83199,-24.5629
55,5,6.92358,-24.6018
55,6,6.86135,-24.6156
55,7,6.81412,-24.5875
55,8,6.70867,-24.441
55,9,6.73306,-24.5287
56,0,6.72462,-24.667
56,1,6.63519,-24.7314
56,2,6.62429,-24.5916
56,3,6.64877,-24.6867
56,4,6.74981,-24.6591
56,5,6.53487,-24.5756
56,6,6.62685,-24.6095
56,7,6.47608,-24.6644
56,8,6.51441,-24.6093
56,9,6.63121,-24.6189
57,0,6.57957,-24.7598
57,1,6.48468,-24.6909
57,2,6.55867,-24.5862
57,3,6.48569,-24.6396
57,4,6.37531,-24.5802
57,5,6.48663,-24.6384
57,6,6.35952,-24.6321
57,7,6.38184,-24.7653
57,8,6.49755,-24.9727
57,9,6.33433,-24.9393
58,0,6.35252,-24.6712
58,1,6.29014,-24.84
58,2,6.28959,-24.5691
58,3,6.28917,-24.8145
58,4,6.25246,-24.5974
58,5,6.21028,-24.8151
58,6,6.13511,-24.9534
58,7,6.27137,-24.847
58,8,6.27178,-24.913
58,9,6.2397,-24.9083
59,0,6.07209,-24.7393
59,1,6.10349,-24.8574
59,2,5.95783,-24.8177
59,3,6.08319,-24.819
59,4,5.96795,-25.028
59,5,6.01155,-24.9516
59,6,5.96377,-24.9535
59,7,6.08062,-24.9547
59,8,6.126,-25.0851
59,9,5.90135,-24.9804
60,0,5.92266,-24.8904
60,1,5.84198,-24.8926
60,2,5.78709,-24.9012
60,3,5.78386,-24.9236
60,4,5.88376,-25.1133
60,5,5.74722,-25.1791
60,6,5.77302,-25.1708
60,7,5.71832,-25.195
60,8,5.60164,-25.0881
60,9,5.66316,-25.0138
61,0,5.56236,-25.0999
61,1,5.5444,-25.1411
61,2,5.56348,-25.0702
61,3,5.53132,-25.045
61,4,5.60647,-24.9782
61,5,5.48392,-24.9945
61,6,5.58565,-25.2591
61,7,5.44433,-25.1179
61,8,5.54218,-25.1038
61,9,5.36739,-24.9225
62,0,5.39898,-25.1711
62,1,5.42613,-25.1219
62,2,5.36735,-25.1619
62,3,5.38381,-25.0835
62,4,5.30884,-25.1117
62,5,5.3331,-25.0541
62,6,5.27479,-25.1679
62,7,5.23578,-25.331
62,8,5.23498,-24.9274
62,9,5.17848,-25.2116
63,0,5.22786,-25.0758
63,1,5.222,-25.114
63,2,5.24517,-25.0163
63,3,5.05774,-25.2531
63,4,5.20087,-25.4651
63,5,5.18498,-25.4769
63,6,5.13858,-25.122
63,7,5.01404,-25.0415
63,8,5.08801,-25.3142
